1,0.052865009,0.037690688,0.028204149,0.029197143,0.045846537,0.033532917,0.040322179,0.053613391,0.057132762,0.071454244,0.058774306,0.10318183,0.138222983,0.1467274,0.185164697,0.253567797,0.346757074,0.440315889,0.36390359,0.374279691,0.41897718,0.265195965,0.231554069,0.181044059,0.184969314,0.158966294,0.138617719,0.140475611,0.146897079,0.141000773,0.149311117,0.140814353,0.133390357,0.1476559,0.133361942,0.168594286,0.157212944,0.180604915,0.183596701,0.143546267,0.165441288,0.155551772,0.161756373,0.15483555,0.119554513,0.12795234,0.114583552,0.113602285,0.105447801,0.117701035,0.097007631,0.096271212,0.099242916,0.096140308,0.1024746,0.09338594,0.09369231,0.095575134,0.096822647,0.09570534,0.087868757,0.087956061,0.087952018,0.078797018,0.085250554,0.072927961,0.076394491,0.075346232,0.070904604,0.0689318,0.067060897,0.072773234,0.067880895,0.063583245,0.062474515,0.061760324,0.065031397,0.059187948,0.062991535,0.064279342,0.06051965,0.060063888,0.055284676,0.057604341,0.059327592,0.050962424,0.056345317,0.050257714,0.059256624,0.052373856,0.049996746,0.050618456,0.052126736,0.047381986,0.046408702,0.048817468,0.050404915,0.047234724,0.047661867,0.045236989,0.047730638,0.044181804,0.043975886,0.045167784,0.043944646,0.045509011,0.041005985,0.040470398,0.042134366,0.04183379,0.042202843,0.039806092,0.039628104,0.039737156,0.038831203,0.038993285,0.039463714,0.037545679,0.036761872,0.03590143,0.038692549,0.038268989,0.039682121,0.033985891,0.037215235,0.034241147,0.036529476
1,0.040709072,0.02221836,0.024661562,0.026550357,0.039733509,0.027639965,0.039949928,0.044367301,0.03722104,0.052558778,0.049730934,0.067947873,0.098038565,0.095289212,0.130663043,0.180084946,0.286022112,0.320683561,0.337600014,0.325400431,0.359657607,0.277537776,0.260580325,0.242462941,0.306079434,0.29476734,0.241098173,0.237591607,0.258948384,0.21959464,0.187967736,0.155673572,0.158302827,0.171122848,0.150055616,0.1631588,0.129927874,0.144472788,0.132274417,0.119747392,0.13236486,0.122010604,0.136261759,0.127535884,0.121206692,0.135154504,0.137544012,0.136962323,0.124941841,0.129704863,0.129068554,0.113195067,0.127747231,0.113734401,0.138578003,0.108630978,0.11130404,0.109278979,0.111543573,0.107648637,0.094924399,0.090557606,0.090441317,0.085321618,0.087086477,0.081595013,0.079003687,0.081263248,0.078195409,0.075377976,0.071081616,0.075537541,0.075886449,0.067142407,0.065030989,0.065962045,0.063990332,0.057657627,0.063084203,0.061642611,0.058168149,0.063239773,0.057331382,0.058614721,0.058604569,0.05837675,0.060122953,0.050583955,0.061657324,0.051358853,0.054301348,0.050044488,0.052779823,0.054772942,0.052329174,0.049005539,0.050665343,0.049949146,0.05003189,0.044853293,0.05021551,0.047257371,0.046179477,0.045171328,0.044140905,0.0475145,0.044586943,0.042536982,0.04359095,0.045723562,0.045728042,0.041291516,0.041093323,0.044319126,0.041188209,0.042147825,0.040929399,0.043140017,0.04323768,0.042086093,0.04033567,0.040689856,0.042945202,0.037970824,0.039460874,0.037231512,0.040731567
1,0.05162454,0.046116147,0.033582942,0.029234212,0.052195381,0.030073693,0.045550897,0.046965476,0.047097247,0.054219083,0.062792551,0.079088256,0.133700488,0.19421226,0.287997692,0.299110099,0.41668387,0.367140302,0.338804668,0.319708765,0.335790347,0.251566276,0.205213343,0.188764787,0.191687064,0.189066296,0.1658791,0.16430301,0.160878136,0.156695383,0.15733083,0.15158489,0.161575639,0.166255766,0.132094096,0.161500827,0.150829658,0.15976248,0.173437003,0.146679262,0.164042167,0.155525961,0.159960025,0.140777714,0.148517551,0.160280942,0.143286768,0.148353023,0.126778198,0.146102353,0.124775845,0.11113752,0.116927501,0.102702356,0.110693951,0.095929761,0.104304529,0.094655206,0.09813894,0.094599087,0.09117712,0.086185996,0.088902173,0.080638332,0.082285775,0.075125446,0.076858128,0.076552705,0.072687171,0.070100504,0.068584077,0.073061085,0.070609273,0.070174593,0.068690606,0.072345792,0.062412204,0.058922381,0.065747883,0.063845075,0.059495939,0.063881607,0.059382998,0.058103858,0.057333359,0.054670508,0.052081676,0.051835124,0.058655221,0.057449452,0.054825127,0.051825976,0.050481397,0.049413439,0.048921108,0.049603192,0.050706183,0.048856324,0.050116353,0.046760276,0.046838776,0.043564667,0.044676652,0.047622118,0.043500954,0.045936618,0.043680274,0.041897922,0.043309213,0.043387586,0.042530091,0.041127037,0.04355526,0.043837485,0.042505457,0.040148497,0.040366115,0.042134638,0.042628783,0.042114535,0.038319687,0.039528086,0.039513331,0.035332393,0.040576868,0.036497844,0.038044332
1,0.068369787,0.049070768,0.049122613,0.057783127,0.084744206,0.059073505,0.07552251,0.081115503,0.072286703,0.082936906,0.085536249,0.125765314,0.208433951,0.260490804,0.294664488,0.361704803,0.464198682,0.451660003,0.31922714,0.263255673,0.247103659,0.201039178,0.153248404,0.154237557,0.14912589,0.139528275,0.134579021,0.133728059,0.134254736,0.134619666,0.179109065,0.163879151,0.16572032,0.199638464,0.150231227,0.178390598,0.161024358,0.169865419,0.157694628,0.127649541,0.136093101,0.123626952,0.13227977,0.124584295,0.117901578,0.146543924,0.137194175,0.138777376,0.132049571,0.144548428,0.112910528,0.121230728,0.109810399,0.10783559,0.114849389,0.096069513,0.09378304,0.099773872,0.088716946,0.088684349,0.08012851,0.083858349,0.091139898,0.075495919,0.079925672,0.073036507,0.078935076,0.081841225,0.070339212,0.074895217,0.066322666,0.074455543,0.070607964,0.068560984,0.069132392,0.066579284,0.066466867,0.059634087,0.063937954,0.064077293,0.061459956,0.064165486,0.060137147,0.059218066,0.058239498,0.059152915,0.055385601,0.055582402,0.058808168,0.052989816,0.054496992,0.053044872,0.053057983,0.05495465,0.048425012,0.048650061,0.04864914,0.046882875,0.049694628,0.049215211,0.048600628,0.045948918,0.045613044,0.046584428,0.044720523,0.048269414,0.044275696,0.041448752,0.041170416,0.043007898,0.045009232,0.042044278,0.041410284,0.044018318,0.041969928,0.040862777,0.040363498,0.039156158,0.041693707,0.039661338,0.038086979,0.039660452,0.03941026,0.03523671,0.039038052,0.039417787,0.040986059
1,0.073790307,0.049120678,0.038763043,0.044371869,0.039244402,0.034043155,0.043586001,0.057296881,0.048817683,0.052060977,0.060918472,0.08195716,0.1448887,0.168454867,0.205806116,0.208555324,0.34884659,0.419963764,0.438478492,0.373249568,0.355994026,0.238464305,0.178360485,0.183049537,0.186832145,0.176968881,0.173332153,0.16382911,0.157128925,0.155162547,0.146080322,0.122407978,0.147980105,0.14110742,0.14059837,0.148689847,0.147309275,0.173056359,0.173239623,0.158132552,0.167453469,0.148422226,0.142758443,0.132706721,0.11208378,0.125456711,0.121501805,0.118486144,0.127752211,0.127964697,0.115829516,0.115773777,0.114402332,0.109471458,0.1255603,0.097675045,0.101689892,0.101523206,0.102017969,0.101943917,0.100773719,0.089883521,0.092134622,0.081232203,0.091833342,0.076042831,0.07958981,0.079161626,0.067645127,0.072713761,0.065014502,0.076556629,0.072293452,0.067406943,0.066121955,0.063777289,0.066283399,0.061076243,0.064856111,0.062449275,0.061653978,0.062620184,0.054941372,0.059655609,0.053756829,0.054739013,0.057665486,0.049835296,0.054954666,0.05304822,0.053026886,0.049951051,0.053383629,0.051451373,0.047521177,0.047315082,0.051912929,0.051713249,0.049417406,0.046711334,0.05188786,0.046207114,0.045146711,0.050472953,0.045111486,0.046115586,0.044775944,0.043210677,0.04858713,0.044591032,0.044384219,0.041111722,0.043793258,0.041233403,0.03961621,0.039232745,0.036757354,0.038942057,0.037469399,0.037240671,0.035915411,0.037527062,0.039665751,0.036212463,0.038934055,0.034217811,0.041635039
1,0.055966347,0.046279455,0.043212135,0.040136082,0.047153408,0.033579394,0.045700354,0.053714194,0.049263349,0.050842244,0.053918232,0.076821906,0.102553447,0.121901032,0.157040887,0.16397408,0.287549245,0.327348443,0.283102725,0.293179314,0.365677711,0.392472862,0.321446291,0.268689776,0.23570338,0.199326764,0.150412782,0.14909362,0.148464071,0.14661737,0.150522631,0.135946354,0.141793328,0.145333399,0.12210952,0.135099607,0.13179666,0.13427244,0.134520266,0.136484565,0.155321678,0.134827499,0.156882974,0.198209103,0.184326418,0.183438601,0.153827305,0.129629059,0.11024004,0.113904237,0.100961376,0.097209591,0.102124501,0.08894103,0.101789373,0.092149038,0.092795388,0.09044112,0.090579725,0.088830708,0.086999671,0.089378056,0.082309771,0.076113227,0.087587841,0.077667891,0.075917735,0.081703372,0.069332834,0.075912361,0.067699894,0.072819339,0.069396441,0.061340496,0.066232231,0.065529395,0.06496625,0.058568795,0.059004897,0.061409169,0.055106883,0.060997257,0.059513032,0.058767389,0.061690692,0.05798434,0.059087127,0.052610074,0.060589655,0.051731819,0.053597096,0.051744168,0.052761991,0.052897143,0.050431936,0.048936582,0.050057621,0.048909253,0.049297732,0.043848029,0.048294525,0.045831283,0.04128631,0.044705582,0.043492948,0.043652592,0.043594491,0.040308366,0.043616508,0.041316789,0.043359246,0.039168891,0.041504596,0.043017927,0.044335701,0.042367559,0.044599009,0.044619617,0.03948506,0.039216635,0.03546933,0.038265388,0.040944742,0.037709047,0.03884108,0.03646394,0.03603875
1,0.090929249,0.068091544,0.076992279,0.063029272,0.071139288,0.05986269,0.066445575,0.064183302,0.057544746,0.065549947,0.086105043,0.123028642,0.16412426,0.178460732,0.229059011,0.282630958,0.383955183,0.323855354,0.26713123,0.266669903,0.23651461,0.220911485,0.19831646,0.16475844,0.160506762,0.16367643,0.143117347,0.138468391,0.139071824,0.141306763,0.148012856,0.137659656,0.150736667,0.15754056,0.138390052,0.160734124,0.13904684,0.155807495,0.150294365,0.147498422,0.170341908,0.144420218,0.146107223,0.132044364,0.115950631,0.122377264,0.111242207,0.121195552,0.114045266,0.122068911,0.104526257,0.106653622,0.111084634,0.103665851,0.116913159,0.096341858,0.098044144,0.098273797,0.096366153,0.08986175,0.091143185,0.084778986,0.091460788,0.082600805,0.085865794,0.075554396,0.081398246,0.080850652,0.065764419,0.073272929,0.066171963,0.07696662,0.074211567,0.070262851,0.071130939,0.066662744,0.067934749,0.062844556,0.064843375,0.065184748,0.062265474,0.062047295,0.057430028,0.056461185,0.060939461,0.056295753,0.056330616,0.052035093,0.060586544,0.052999294,0.052980647,0.051250745,0.055121931,0.052509956,0.049452482,0.047718213,0.051200635,0.049755542,0.052616603,0.045620501,0.046762518,0.046546045,0.047440809,0.047528929,0.044762665,0.048872235,0.044481114,0.040031669,0.04253678,0.04176977,0.044857482,0.040873865,0.042442331,0.045737761,0.040820228,0.039974218,0.041191309,0.041459337,0.042679816,0.040178709,0.040424099,0.040330211,0.041018109,0.040114229,0.040995639,0.040064109,0.040340083
1,0.065641015,0.067855134,0.04523839,0.048261305,0.058766809,0.029924238,0.0553632,0.060560446,0.065276838,0.080002633,0.0916712,0.145913617,0.232653446,0.226734449,0.304478827,0.320707489,0.315124756,0.271251838,0.260347074,0.228467589,0.261167835,0.234514637,0.24257085,0.197592257,0.198029236,0.172443155,0.155886927,0.155195009,0.168178722,0.146761866,0.161456149,0.142117359,0.134741353,0.137897182,0.128228147,0.135895593,0.132776367,0.138778285,0.15173234,0.140555561,0.145717397,0.129723765,0.143255533,0.15892202,0.139393382,0.143920646,0.128545653,0.131271043,0.122636194,0.131494182,0.108233892,0.097061578,0.106147742,0.089728806,0.104899848,0.087939435,0.095210424,0.08748668,0.087777724,0.093270995,0.083225993,0.083905124,0.081913532,0.073809854,0.084231591,0.076316455,0.084392681,0.079731249,0.071956023,0.071323916,0.064379082,0.076307228,0.07474026,0.068228938,0.06660162,0.070021463,0.065351798,0.061646624,0.060683794,0.061885076,0.056872081,0.060608546,0.055895846,0.057825554,0.056088825,0.056655743,0.054111836,0.051492307,0.056860573,0.050938437,0.055921004,0.049445442,0.05052226,0.050416016,0.047185538,0.049535588,0.048355632,0.048389619,0.047802603,0.044796575,0.048995522,0.046880516,0.043960585,0.044921458,0.043957796,0.043994726,0.043390161,0.039388587,0.039815652,0.037795762,0.039932249,0.040101389,0.038016228,0.041043104,0.042022245,0.03962079,0.041518858,0.039270593,0.041359618,0.038476988,0.03571841,0.039404906,0.039151537,0.034783391,0.037054614,0.034756909,0.036436416
1,0.05443955,0.048677778,0.034131907,0.035437855,0.058523085,0.035015419,0.050462791,0.051307199,0.051746661,0.057309691,0.056583945,0.070919642,0.093567492,0.09727681,0.110687343,0.117286968,0.147126783,0.178830018,0.219969746,0.273779674,0.367229757,0.415884431,0.421177224,0.438708158,0.372133673,0.301876591,0.226789438,0.191351443,0.167673721,0.155388112,0.163006103,0.138055599,0.139531813,0.139316865,0.117493756,0.138181422,0.122228204,0.136287652,0.137389811,0.124961433,0.13314089,0.13192908,0.138218257,0.134359984,0.141483496,0.149319455,0.143399307,0.14407874,0.128541771,0.126822585,0.123114689,0.09956122,0.112784451,0.089808077,0.101385364,0.08698526,0.089361332,0.096672118,0.095178077,0.095779321,0.092884489,0.085712367,0.086176849,0.086103255,0.091362009,0.077778089,0.087987064,0.08584873,0.081180795,0.080063572,0.0753949,0.083036555,0.077355106,0.071506892,0.072056718,0.068308164,0.068652189,0.061866244,0.067976588,0.065925438,0.058027673,0.060167089,0.056671557,0.060770338,0.057454415,0.05660843,0.05616909,0.054663314,0.059134468,0.05175868,0.053615185,0.051282566,0.052910462,0.051963991,0.05254392,0.053714982,0.052701646,0.050915561,0.051291369,0.046430552,0.047449493,0.045097017,0.04753757,0.047828276,0.041201834,0.047022206,0.045593375,0.038851519,0.042124253,0.042623819,0.044401187,0.043093581,0.046110116,0.041644269,0.040110137,0.041142985,0.044191016,0.044285092,0.039681092,0.039253183,0.035498742,0.037868414,0.037369759,0.035600579,0.038006389,0.032180723,0.036594042
1,0.064180079,0.04290301,0.035125268,0.036541775,0.037165083,0.03377403,0.045636529,0.044106592,0.043176057,0.047343856,0.055194181,0.070938323,0.100202865,0.095514795,0.117602283,0.117676276,0.162303127,0.186039504,0.234651017,0.259938375,0.280132425,0.246480415,0.273859187,0.312830558,0.406942888,0.369171807,0.297163388,0.217073647,0.215928654,0.167440292,0.172350002,0.142259495,0.140903848,0.139158487,0.123632609,0.132691928,0.124706972,0.127412534,0.130372105,0.123120245,0.136215372,0.136861576,0.14746533,0.135915754,0.124000399,0.135553602,0.132679075,0.152516946,0.150161886,0.161377486,0.139114571,0.126403654,0.148820858,0.132414799,0.144312062,0.116237826,0.111506848,0.104689862,0.0936028,0.101624782,0.08276366,0.089098307,0.085455804,0.080586757,0.087604622,0.07682613,0.075458619,0.082418821,0.074192994,0.077065871,0.073560303,0.074365152,0.072664926,0.069823337,0.072501665,0.067382353,0.067490899,0.064837169,0.062946216,0.061140795,0.057956571,0.061936993,0.05415902,0.060365385,0.059970469,0.058680535,0.05507985,0.049892751,0.056535476,0.053193362,0.054250072,0.048343839,0.049168617,0.050919722,0.049507713,0.04851398,0.050931715,0.044779055,0.049272945,0.041138736,0.045559749,0.04613453,0.045880262,0.043780669,0.043528715,0.04627638,0.046615074,0.041739936,0.042214895,0.041400245,0.044216936,0.041529105,0.044991559,0.045030094,0.044311163,0.042692824,0.043416604,0.041293377,0.042381654,0.040505083,0.041233369,0.039826413,0.040566575,0.036301128,0.039614375,0.037171243,0.03817251
